id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,team,participants,clockSec
401810187421,421,"{'id': '16', 'text': 'Full Timeout'}",Heat Full timeout,62,76,3,7:18,False,0,2025-12-04T02:58:39Z,False,"{'x': -214748340, 'y': -214748365}",0,Timeout,{'id': '14'},,438.0
401810187422,422,"{'id': '584', 'text': 'Substitution'}",Klay Thompson enters the game for Anthony Davis,62,76,3,7:18,False,0,2025-12-04T02:59:16Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '6475'}}, {'athlete': {'id': '6583'}}]",438.0
401810187423,423,"{'id': '584', 'text': 'Substitution'}",Daniel Gafford enters the game for Naji Marshall,62,76,3,7:18,False,0,2025-12-04T02:59:16Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '4278049'}}, {'athlete': {'id': '4278594'}}]",438.0
401810187429,429,"{'id': '63', 'text': 'Lost Ball Turnover'}",Tyler Herro lost ball turnover (Daniel Gafford steals),62,76,3,7:07,False,0,2025-12-04T03:02:08Z,False,"{'x': 10, 'y': 10}",0,Turnover,{'id': '14'},"[{'athlete': {'id': '4395725'}}, {'athlete': {'id': '4278049'}}]",427.0
401810187431,431,"{'id': '113', 'text': 'Running Jump Shot'}",Klay Thompson misses 26-foot three point shot,62,76,3,7:03,False,0,2025-12-04T03:02:12Z,True,"{'x': 47, 'y': 15}",3,Missed 3PT,{'id': '6'},[{'athlete': {'id': '6475'}}],423.0
401810187432,432,"{'id': '155', 'text': 'Defensive Rebound'}",Andrew Wiggins defensive rebound,62,76,3,7:00,False,0,2025-12-04T03:02:15Z,False,"{'x': 47, 'y': 15}",0,Rebound,{'id': '14'},[{'athlete': {'id': '3059319'}}],420.0
401810187433,433,"{'id': '92', 'text': 'Jump Shot'}",Bam Adebayo misses 27-foot three point jumper,62,76,3,6:55,False,0,2025-12-04T03:02:21Z,True,"{'x': 11, 'y': 24}",3,Missed 3PT,{'id': '14'},[{'athlete': {'id': '4066261'}}],415.0
401810187434,434,"{'id': '155', 'text': 'Defensive Rebound'}",Ryan Nembhard defensive rebound,62,76,3,6:51,False,0,2025-12-04T03:02:25Z,False,"{'x': 11, 'y': 24}",0,Rebound,{'id': '6'},[{'athlete': {'id': '4433629'}}],411.0
401810187435,435,"{'id': '92', 'text': 'Jump Shot'}",Klay Thompson makes 23-foot three point jumper (Ryan Nembhard assists),62,79,3,6:31,True,3,2025-12-04T03:02:44Z,True,"{'x': 48, 'y': 7}",3,+3 Points,{'id': '6'},"[{'athlete': {'id': '6475'}}, {'athlete': {'id': '4433629'}}]",391.0
401810187437,437,"{'id': '92', 'text': 'Jump Shot'}",Bam Adebayo makes 15-foot jumper (Davion Mitchell assists),64,79,3,6:19,True,2,2025-12-04T03:02:56Z,True,"{'x': 27, 'y': 15}",2,+2 Points,{'id': '14'},"[{'athlete': {'id': '4066261'}}, {'athlete': {'id': '4278053'}}]",379.0
401810187439,439,"{'id': '92', 'text': 'Jump Shot'}",Max Christie misses 24-foot three point jumper,64,79,3,5:55,False,0,2025-12-04T03:03:20Z,True,"{'x': 4, 'y': 13}",3,Missed 3PT,{'id': '6'},[{'athlete': {'id': '4432582'}}],355.0
401810187440,440,"{'id': '155', 'text': 'Defensive Rebound'}",Heat defensive team rebound,64,79,3,5:53,False,0,2025-12-04T03:03:22Z,False,"{'x': 4, 'y': 13}",0,Rebound,{'id': '14'},,353.0
401810187442,442,"{'id': '584', 'text': 'Substitution'}",Brandon Williams enters the game for Ryan Nembhard,64,79,3,5:53,False,0,2025-12-04T03:03:24Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '4397040'}}, {'athlete': {'id': '4433629'}}]",353.0
401810187443,443,"{'id': '584', 'text': 'Substitution'}",Jaime Jaquez Jr. enters the game for Tyler Herro,64,79,3,5:53,False,0,2025-12-04T03:03:24Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '14'},"[{'athlete': {'id': '4432848'}}, {'athlete': {'id': '4395725'}}]",353.0
401810187446,446,"{'id': '119', 'text': 'Driving Hook Shot'}",Bam Adebayo misses 8-foot two point shot,64,79,3,5:32,False,0,2025-12-04T03:03:59Z,True,"{'x': 24, 'y': 9}",2,Missed FG,{'id': '14'},[{'athlete': {'id': '4066261'}}],332.0
401810187447,447,"{'id': '156', 'text': 'Offensive Rebound'}",Bam Adebayo offensive rebound,64,79,3,5:29,False,0,2025-12-04T03:04:02Z,False,"{'x': 24, 'y': 9}",0,Rebound,{'id': '14'},[{'athlete': {'id': '4066261'}}],329.0
401810187448,448,"{'id': '138', 'text': 'Putback Dunk Shot'}",Bam Adebayo makes dunk,66,79,3,5:28,True,2,2025-12-04T03:04:03Z,True,"{'x': 25, 'y': 0}",2,+2 Points,{'id': '14'},[{'athlete': {'id': '4066261'}}],328.0
401810187449,449,"{'id': '121', 'text': 'Fade Away Jump Shot'}",Brandon Williams makes 14-foot two point shot,66,81,3,5:03,True,2,2025-12-04T03:04:28Z,True,"{'x': 37, 'y': 8}",2,+2 Points,{'id': '6'},[{'athlete': {'id': '4397040'}}],303.0
401810187451,451,"{'id': '584', 'text': 'Substitution'}",D'Angelo Russell enters the game for Max Christie,66,81,3,4:57,False,0,2025-12-04T03:04:44Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '3136776'}}, {'athlete': {'id': '4432582'}}]",297.0
401810187453,453,"{'id': '110', 'text': 'Driving Layup Shot'}",Andrew Wiggins misses driving layup,66,81,3,4:50,False,0,2025-12-04T03:05:09Z,True,"{'x': 23, 'y': 4}",2,Missed FG,{'id': '14'},[{'athlete': {'id': '3059319'}}],290.0
401810187455,455,"{'id': '155', 'text': 'Defensive Rebound'}",Cooper Flagg defensive rebound,66,81,3,4:49,False,0,2025-12-04T03:05:10Z,False,"{'x': 23, 'y': 4}",0,Rebound,{'id': '6'},[{'athlete': {'id': '5041939'}}],289.0
401810187456,456,"{'id': '45', 'text': 'Personal Foul'}",Andrew Wiggins personal foul,66,81,3,4:48,False,0,2025-12-04T03:05:12Z,False,"{'x': 24, 'y': 8}",0,Foul,{'id': '14'},[{'athlete': {'id': '3059319'}}],288.0
401810187458,458,"{'id': '145', 'text': 'Driving Floating Bank Jump Shot'}",Cooper Flagg makes 5-foot two point shot (Brandon Williams assists),66,83,3,4:34,True,2,2025-12-04T03:05:41Z,True,"{'x': 21, 'y': 4}",2,+2 Points,{'id': '6'},"[{'athlete': {'id': '5041939'}}, {'athlete': {'id': '4397040'}}]",274.0
401810187460,460,"{'id': '92', 'text': 'Jump Shot'}",Andrew Wiggins makes 24-foot three point jumper (Bam Adebayo assists),69,83,3,4:18,True,3,2025-12-04T03:05:56Z,True,"{'x': 47, 'y': 11}",3,+3 Points,{'id': '14'},"[{'athlete': {'id': '3059319'}}, {'athlete': {'id': '4066261'}}]",258.0
401810187462,462,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Cooper Flagg makes 10-foot driving floating jump shot (D'Angelo Russell assists),69,85,3,4:01,True,2,2025-12-04T03:06:14Z,True,"{'x': 15, 'y': -2}",2,+2 Points,{'id': '6'},"[{'athlete': {'id': '5041939'}}, {'athlete': {'id': '3136776'}}]",241.0
401810187464,464,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Bam Adebayo misses driving floating jump shot,69,85,3,3:36,False,0,2025-12-04T03:06:39Z,True,"{'x': 26, 'y': 6}",2,Missed FG,{'id': '14'},[{'athlete': {'id': '4066261'}}],216.0
401810187465,465,"{'id': '156', 'text': 'Offensive Rebound'}",Jaime Jaquez Jr. offensive rebound,69,85,3,3:35,False,0,2025-12-04T03:06:40Z,False,"{'x': 26, 'y': 6}",0,Rebound,{'id': '14'},[{'athlete': {'id': '4432848'}}],215.0
401810187466,466,"{'id': '94', 'text': 'Tip Shot'}",Jaime Jaquez Jr. makes tip shot,71,85,3,3:34,True,2,2025-12-04T03:06:42Z,True,"{'x': 25, 'y': 0}",2,+2 Points,{'id': '14'},[{'athlete': {'id': '4432848'}}],214.0
401810187467,467,"{'id': '128', 'text': 'Driving Finger Roll Layup'}",Brandon Williams misses two point shot,71,85,3,3:18,False,0,2025-12-04T03:06:59Z,True,"{'x': 23, 'y': 2}",2,Missed FG,{'id': '6'},[{'athlete': {'id': '4397040'}}],198.0
401810187468,468,"{'id': '155', 'text': 'Defensive Rebound'}",Heat defensive team rebound,71,85,3,3:16,False,0,2025-12-04T03:07:01Z,False,"{'x': 23, 'y': 2}",0,Rebound,{'id': '14'},,196.0
401810187470,470,"{'id': '584', 'text': 'Substitution'}",Naji Marshall enters the game for Cooper Flagg,71,85,3,3:16,False,0,2025-12-04T03:07:03Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '4278594'}}, {'athlete': {'id': '5041939'}}]",196.0
401810187471,471,"{'id': '584', 'text': 'Substitution'}",Simone Fontecchio enters the game for Pelle Larsson,71,85,3,3:16,False,0,2025-12-04T03:07:03Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '14'},"[{'athlete': {'id': '3899664'}}, {'athlete': {'id': '4601025'}}]",196.0
401810187474,474,"{'id': '131', 'text': 'Pullup Jump Shot'}",Simone Fontecchio makes 26-foot three pointer (Davion Mitchell assists),74,85,3,3:03,True,3,2025-12-04T03:07:31Z,True,"{'x': 5, 'y': 17}",3,+3 Points,{'id': '14'},"[{'athlete': {'id': '3899664'}}, {'athlete': {'id': '4278053'}}]",183.0
401810187476,476,"{'id': '16', 'text': 'Full Timeout'}",Mavericks Full timeout,74,85,3,3:01,False,0,2025-12-04T03:07:35Z,False,"{'x': -214748340, 'y': -214748365}",0,Timeout,{'id': '6'},,181.0
401810187477,477,"{'id': '584', 'text': 'Substitution'}",Kel'el Ware enters the game for Bam Adebayo,74,85,3,3:01,False,0,2025-12-04T03:07:45Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '14'},"[{'athlete': {'id': '5105623'}}, {'athlete': {'id': '4066261'}}]",181.0
401810187478,478,"{'id': '584', 'text': 'Substitution'}",Dru Smith enters the game for Davion Mitchell,74,85,3,3:01,False,0,2025-12-04T03:07:45Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '14'},"[{'athlete': {'id': '4066993'}}, {'athlete': {'id': '4278053'}}]",181.0
401810187481,481,"{'id': '92', 'text': 'Jump Shot'}",Brandon Williams misses 25-foot three point jumper,74,85,3,2:44,False,0,2025-12-04T03:10:52Z,True,"{'x': 29, 'y': 25}",3,Missed 3PT,{'id': '6'},[{'athlete': {'id': '4397040'}}],164.0
401810187482,482,"{'id': '156', 'text': 'Offensive Rebound'}",Naji Marshall offensive rebound,74,85,3,2:41,False,0,2025-12-04T03:10:55Z,False,"{'x': 29, 'y': 25}",0,Rebound,{'id': '6'},[{'athlete': {'id': '4278594'}}],161.0
401810187483,483,"{'id': '63', 'text': 'Lost Ball Turnover'}",Daniel Gafford lost ball turnover (Jaime Jaquez Jr. steals),74,85,3,2:37,False,0,2025-12-04T03:11:00Z,False,"{'x': 27, 'y': 8}",0,Turnover,{'id': '6'},"[{'athlete': {'id': '4278049'}}, {'athlete': {'id': '4432848'}}]",157.0
401810187485,485,"{'id': '149', 'text': 'Running Alley Oop Dunk Shot'}",Kel'el Ware makes 1-foot dunk (Dru Smith assists),76,85,3,2:31,True,2,2025-12-04T03:11:05Z,True,"{'x': 26, 'y': 1}",2,+2 Points,{'id': '14'},"[{'athlete': {'id': '5105623'}}, {'athlete': {'id': '4066993'}}]",151.0
401810187487,487,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Brandon Williams bad pass (Simone Fontecchio steals),76,85,3,2:18,False,0,2025-12-04T03:11:19Z,False,"{'x': 28, 'y': 9}",0,Turnover,{'id': '6'},"[{'athlete': {'id': '4397040'}}, {'athlete': {'id': '3899664'}}]",138.0
401810187489,489,"{'id': '92', 'text': 'Jump Shot'}",Andrew Wiggins misses 25-foot three point jumper,76,85,3,2:11,False,0,2025-12-04T03:11:27Z,True,"{'x': 39, 'y': 21}",3,Missed 3PT,{'id': '14'},[{'athlete': {'id': '3059319'}}],131.0
401810187490,490,"{'id': '155', 'text': 'Defensive Rebound'}",Daniel Gafford defensive rebound,76,85,3,2:06,False,0,2025-12-04T03:11:32Z,False,"{'x': 39, 'y': 21}",0,Rebound,{'id': '6'},[{'athlete': {'id': '4278049'}}],126.0
401810187491,491,"{'id': '92', 'text': 'Jump Shot'}",Klay Thompson misses 26-foot three point jumper,76,85,3,1:54,False,0,2025-12-04T03:11:42Z,True,"{'x': 41, 'y': 22}",3,Missed 3PT,{'id': '6'},[{'athlete': {'id': '6475'}}],114.0
401810187492,492,"{'id': '156', 'text': 'Offensive Rebound'}",Daniel Gafford offensive rebound,76,85,3,1:51,False,0,2025-12-04T03:11:45Z,False,"{'x': 41, 'y': 22}",0,Rebound,{'id': '6'},[{'athlete': {'id': '4278049'}}],111.0
401810187493,493,"{'id': '125', 'text': 'Layup Shot Putback'}",Daniel Gafford misses two point shot,76,85,3,1:50,False,0,2025-12-04T03:11:48Z,True,"{'x': 25, 'y': 3}",2,Missed FG,{'id': '6'},[{'athlete': {'id': '4278049'}}],110.0
401810187494,494,"{'id': '156', 'text': 'Offensive Rebound'}",Brandon Williams offensive rebound,76,85,3,1:50,False,0,2025-12-04T03:11:48Z,False,"{'x': 25, 'y': 3}",0,Rebound,{'id': '6'},[{'athlete': {'id': '4397040'}}],110.0
401810187495,495,"{'id': '131', 'text': 'Pullup Jump Shot'}",D'Angelo Russell makes 11-foot pullup jump shot,76,87,3,1:42,True,2,2025-12-04T03:11:56Z,True,"{'x': 18, 'y': 9}",2,+2 Points,{'id': '6'},[{'athlete': {'id': '3136776'}}],102.0
401810187496,496,"{'id': '257', 'text': 'Transition Take Foul'}",Naji Marshall transition take foul,76,87,3,1:37,False,0,2025-12-04T03:12:01Z,False,"{'x': 10, 'y': 19}",0,Foul,{'id': '6'},[{'athlete': {'id': '4278594'}}],97.0
401810187498,498,"{'id': '584', 'text': 'Substitution'}",Dwight Powell enters the game for Daniel Gafford,76,87,3,1:37,False,0,2025-12-04T03:12:31Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '2531367'}}, {'athlete': {'id': '4278049'}}]",97.0
401810187500,500,"{'id': '97', 'text': 'Free Throw - 1 of 1'}",Dru Smith makes free throw 1 of 1,77,87,3,1:37,True,1,2025-12-04T03:12:48Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,{'id': '14'},[{'athlete': {'id': '4066993'}}],97.0
401810187501,501,"{'id': '584', 'text': 'Substitution'}",Tyler Herro enters the game for Andrew Wiggins,77,87,3,1:37,False,0,2025-12-04T03:12:52Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '14'},"[{'athlete': {'id': '4395725'}}, {'athlete': {'id': '3059319'}}]",97.0
401810187503,503,"{'id': '64', 'text': 'Traveling'}",Jaime Jaquez Jr. traveling,77,87,3,1:29,False,0,2025-12-04T03:13:16Z,False,"{'x': 31, 'y': 4}",0,Turnover,{'id': '14'},[{'athlete': {'id': '4432848'}}],89.0
401810187504,504,"{'id': '45', 'text': 'Personal Foul'}",Dru Smith personal foul,77,87,3,1:13,False,0,2025-12-04T03:13:41Z,False,"{'x': 26, 'y': 11}",0,Foul,{'id': '14'},[{'athlete': {'id': '4066993'}}],73.0
401810187506,506,"{'id': '132', 'text': 'Step Back Jump Shot'}",D'Angelo Russell makes 26-foot three point step back jumpshot (Klay Thompson assists),77,90,3,1:01,True,3,2025-12-04T03:14:09Z,True,"{'x': 22, 'y': 27}",3,+3 Points,{'id': '6'},"[{'athlete': {'id': '3136776'}}, {'athlete': {'id': '6475'}}]",61.0
401810187508,508,"{'id': '92', 'text': 'Jump Shot'}",Tyler Herro misses 22-foot three point jumper,77,90,3,42.4,False,0,2025-12-04T03:14:31Z,True,"{'x': 47, 'y': 6}",3,Missed 3PT,{'id': '14'},[{'athlete': {'id': '4395725'}}],42.4
401810187509,509,"{'id': '155', 'text': 'Defensive Rebound'}",Klay Thompson defensive rebound,77,90,3,39.2,False,0,2025-12-04T03:14:34Z,False,"{'x': 47, 'y': 6}",0,Rebound,{'id': '6'},[{'athlete': {'id': '6475'}}],39.2
401810187510,510,"{'id': '92', 'text': 'Jump Shot'}",D'Angelo Russell makes 25-foot three point jumper (Naji Marshall assists),77,93,3,30.3,True,3,2025-12-04T03:14:43Z,True,"{'x': 7, 'y': 18}",3,+3 Points,{'id': '6'},"[{'athlete': {'id': '3136776'}}, {'athlete': {'id': '4278594'}}]",30.3
401810187512,512,"{'id': '92', 'text': 'Jump Shot'}",Kel'el Ware makes 25-foot three point jumper (Dru Smith assists),80,93,3,10.7,True,3,2025-12-04T03:15:06Z,True,"{'x': 35, 'y': 24}",3,+3 Points,{'id': '14'},"[{'athlete': {'id': '5105623'}}, {'athlete': {'id': '4066993'}}]",10.7
401810187514,514,"{'id': '92', 'text': 'Jump Shot'}",Klay Thompson misses 22-foot three point jumper,80,93,3,1.6,False,0,2025-12-04T03:15:20Z,True,"{'x': 3, 'y': -2}",3,Missed 3PT,{'id': '6'},[{'athlete': {'id': '6475'}}],1.6
401810187515,515,"{'id': '155', 'text': 'Defensive Rebound'}",Dru Smith defensive rebound,80,93,3,0.4,False,0,2025-12-04T03:15:21Z,False,"{'x': 3, 'y': -2}",0,Rebound,{'id': '14'},[{'athlete': {'id': '4066993'}}],0.4
401810187516,516,"{'id': '412', 'text': 'End Period'}",End of the 3rd Quarter,80,93,3,0.0,False,0,2025-12-04T03:15:25Z,False,"{'x': -214748340, 'y': -214748365}",0,End of 3rd,,,0.0
401810187517,517,"{'id': '584', 'text': 'Substitution'}",Anthony Davis enters the game for Dwight Powell,80,93,4,12:00,False,0,2025-12-04T03:16:20Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '6583'}}, {'athlete': {'id': '2531367'}}]",720.0
401810187518,518,"{'id': '584', 'text': 'Substitution'}",Cooper Flagg enters the game for Naji Marshall,80,93,4,12:00,False,0,2025-12-04T03:16:20Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '5041939'}}, {'athlete': {'id': '4278594'}}]",720.0
401810187522,522,"{'id': '121', 'text': 'Fade Away Jump Shot'}",Jaime Jaquez Jr. misses 12-foot two point shot,80,93,4,11:48,False,0,2025-12-04T03:18:15Z,True,"{'x': 19, 'y': 11}",2,Missed FG,{'id': '14'},[{'athlete': {'id': '4432848'}}],708.0
401810187523,523,"{'id': '155', 'text': 'Defensive Rebound'}",Anthony Davis defensive rebound,80,93,4,11:44,False,0,2025-12-04T03:18:19Z,False,"{'x': 19, 'y': 11}",0,Rebound,{'id': '6'},[{'athlete': {'id': '6583'}}],704.0
401810187524,524,"{'id': '92', 'text': 'Jump Shot'}",Klay Thompson makes 23-foot three point jumper (Anthony Davis assists),80,96,4,11:31,True,3,2025-12-04T03:18:31Z,True,"{'x': 48, 'y': 3}",3,+3 Points,{'id': '6'},"[{'athlete': {'id': '6475'}}, {'athlete': {'id': '6583'}}]",691.0
401810187526,526,"{'id': '45', 'text': 'Personal Foul'}",D'Angelo Russell personal foul,80,96,4,11:21,False,0,2025-12-04T03:18:42Z,False,"{'x': 9, 'y': 15}",0,Foul,{'id': '6'},[{'athlete': {'id': '3136776'}}],681.0
401810187528,528,"{'id': '131', 'text': 'Pullup Jump Shot'}",Simone Fontecchio misses 25-foot three point pullup jump shot,80,96,4,11:12,False,0,2025-12-04T03:19:05Z,True,"{'x': 30, 'y': 26}",3,Missed 3PT,{'id': '14'},[{'athlete': {'id': '3899664'}}],672.0
401810187529,529,"{'id': '156', 'text': 'Offensive Rebound'}",Dru Smith offensive rebound,80,96,4,11:08,False,0,2025-12-04T03:19:09Z,False,"{'x': 30, 'y': 26}",0,Rebound,{'id': '14'},[{'athlete': {'id': '4066993'}}],668.0
401810187530,530,"{'id': '95', 'text': 'Layup Shot'}",Kel'el Ware misses layup,80,96,4,11:07,False,0,2025-12-04T03:19:10Z,True,"{'x': 24, 'y': 1}",2,Missed FG,{'id': '14'},[{'athlete': {'id': '5105623'}}],667.0
401810187531,531,"{'id': '156', 'text': 'Offensive Rebound'}",Heat offensive team rebound,80,96,4,11:07,False,0,2025-12-04T03:19:10Z,False,"{'x': 24, 'y': 1}",0,Rebound,{'id': '14'},,667.0
401810187532,532,"{'id': '73', 'text': 'Offensive Goaltending Turnover'}",Kel'el Ware offensive goaltending turnover,80,96,4,11:07,False,0,2025-12-04T03:19:13Z,False,"{'x': 24, 'y': 4}",0,Turnover,{'id': '14'},[{'athlete': {'id': '5105623'}}],667.0
401810187533,533,"{'id': '63', 'text': 'Lost Ball Turnover'}",Anthony Davis lost ball turnover (Jaime Jaquez Jr. steals),80,96,4,10:57,False,0,2025-12-04T03:19:32Z,False,"{'x': 25, 'y': 7}",0,Turnover,{'id': '6'},"[{'athlete': {'id': '6583'}}, {'athlete': {'id': '4432848'}}]",657.0
401810187535,535,"{'id': '109', 'text': 'Running Layup Shot'}",Jaime Jaquez Jr. makes two point shot (Simone Fontecchio assists),82,96,4,10:50,True,2,2025-12-04T03:19:38Z,True,"{'x': 26, 'y': 2}",2,+2 Points,{'id': '14'},"[{'athlete': {'id': '4432848'}}, {'athlete': {'id': '3899664'}}]",650.0
401810187537,537,"{'id': '132', 'text': 'Step Back Jump Shot'}",Klay Thompson misses 24-foot three point step back jumpshot,82,96,4,10:37,False,0,2025-12-04T03:19:51Z,True,"{'x': 48, 'y': 7}",3,Missed 3PT,{'id': '6'},[{'athlete': {'id': '6475'}}],637.0
401810187538,538,"{'id': '155', 'text': 'Defensive Rebound'}",Kel'el Ware defensive rebound,82,96,4,10:34,False,0,2025-12-04T03:19:54Z,False,"{'x': 48, 'y': 7}",0,Rebound,{'id': '14'},[{'athlete': {'id': '5105623'}}],634.0
401810187539,539,"{'id': '92', 'text': 'Jump Shot'}",Kel'el Ware makes 26-foot three point jumper (Dru Smith assists),85,96,4,10:25,True,3,2025-12-04T03:20:03Z,True,"{'x': 45, 'y': 18}",3,+3 Points,{'id': '14'},"[{'athlete': {'id': '5105623'}}, {'athlete': {'id': '4066993'}}]",625.0
401810187541,541,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Anthony Davis bad pass (Dru Smith steals),85,96,4,10:10,False,0,2025-12-04T03:20:18Z,False,"{'x': 28, 'y': 12}",0,Turnover,{'id': '6'},"[{'athlete': {'id': '6583'}}, {'athlete': {'id': '4066993'}}]",610.0
401810187543,543,"{'id': '113', 'text': 'Running Jump Shot'}",Tyler Herro misses 26-foot three point shot,85,96,4,10:07,False,0,2025-12-04T03:20:21Z,True,"{'x': 7, 'y': 20}",3,Missed 3PT,{'id': '14'},[{'athlete': {'id': '4395725'}}],607.0
401810187544,544,"{'id': '155', 'text': 'Defensive Rebound'}",D'Angelo Russell defensive rebound,85,96,4,10:03,False,0,2025-12-04T03:20:25Z,False,"{'x': 7, 'y': 20}",0,Rebound,{'id': '6'},[{'athlete': {'id': '3136776'}}],603.0
401810187545,545,"{'id': '131', 'text': 'Pullup Jump Shot'}",D'Angelo Russell misses 25-foot three point pullup jump shot,85,96,4,9:54,False,0,2025-12-04T03:20:34Z,True,"{'x': 22, 'y': 25}",3,Missed 3PT,{'id': '6'},[{'athlete': {'id': '3136776'}}],594.0
401810187546,546,"{'id': '155', 'text': 'Defensive Rebound'}",Kel'el Ware defensive rebound,85,96,4,9:50,False,0,2025-12-04T03:20:38Z,False,"{'x': 22, 'y': 25}",0,Rebound,{'id': '14'},[{'athlete': {'id': '5105623'}}],590.0
